|text|rt_count|tweet_datetime|tokens|char_count|word_count|urls|url_count|hashtags|hashtag_count|mentions|mentions_count
3824|@Nawwstybeats: If you're against free college but your parents pay for your college you need to shut the fuck up|1|Tue Feb 16 01:08:30 +0000 2016|[@Nawwstybeats, If, you're, against, free, college, but, your, parents, pay, for, your, college, you, need, to, shut, the, fuck, up]|112|20|[]|1|[]|1|[]|1
3825|literally watching the grammys for Adele, RiRi &amp; Justin    |0|Tue Feb 16 01:08:30 +0000 2016|[literally, watching, the, grammys, for, Adele, RiRi, &amp;, Justin]|63|9|[]|1|[]|1|[]|1
3826|I'm scared what might happen next|0|Tue Feb 16 01:08:30 +0000 2016|[I'm, scared, what, might, happen, next]|33|6|[]|1|[]|1|[]|1
3827|@123Lindgren: When you tell a Mexican Taco Bell tacos are real tacos https://t.co/mZe1ubxO3O|1|Tue Feb 16 01:08:32 +0000 2016|[@123Lindgren, When, you, tell, a, Mexican, Taco, Bell, tacos, are, real, tacos, https://t.co/mZe1ubxO3O]|92|13|[https://t.co/mZe1ubxO3O]|1|[]|1|[]|1
3828|I wish I was sitting in-between Adele and Ed Sheeran making friends making friends          #grammys|0|Tue Feb 16 01:08:32 +0000 2016|[I, wish, I, was, sitting, in-between, Adele, and, Ed, Sheeran, making, friends, making, friends, #grammys]|100|15|[]|1|[#grammys]|1|[#grammys]|1
3829|@AUS10MOON: @lauramarano you're welcome #voteaustinandally #kca|2|Tue Feb 16 01:08:32 +0000 2016|[@AUS10MOON, @lauramarano, you're, welcome, #voteaustinandally, #kca]|63|6|[]|1|[#voteaustinandally, #kca]|1|[#voteaustinandally, #kca]|1
3830|Y is my 15 year old sis hotter than me...|0|Tue Feb 16 01:08:32 +0000 2016|[Y, is, my, 15, year, old, sis, hotter, than, me...]|41|10|[]|1|[]|1|[]|1
3831|somebody please take the winky face away from me|0|Tue Feb 16 01:08:32 +0000 2016|[somebody, please, take, the, winky, face, away, from, me]|48|9|[]|1|[]|1|[]|1
3832|S/O to all the racist assholes in junior Lyceum. You keep me on my toes     10/10|0|Tue Feb 16 01:08:32 +0000 2016|[S/O, to, all, the, racist, assholes, in, junior, Lyceum, You, keep, me, on, my, toes, 10/10]|81|16|[]|1|[]|1|[]|1
3833|The ripple effect of change.  I am so proud of JNU students, faculty and all those from around the country who... https://t.co/4mUDKDtQip|0|Tue Feb 16 01:08:32 +0000 2016|[The, ripple, effect, of, change, I, am, so, proud, of, JNU, students, faculty, and, all, those, from, around, the, country, who.., https://t.co/4mUDKDtQip]|137|22|[https://t.co/4mUDKDtQip]|1|[]|1|[]|1
3834|@occasionalred: @bbloggersCA @missAlexandraC1 @Listen2Lena Brava, Ladies!  Great chat!  #MusicGlam|2|Tue Feb 16 01:08:32 +0000 2016|[@occasionalred, @bbloggersCA, @missAlexandraC1, @Listen2Lena, Brava, Ladies, Great, chat, #MusicGlam]|98|9|[]|1|[#MusicGlam]|1|[#MusicGlam]|1
3835|"@cole_goodwin3: 4.53 40 yard dash  6.36 L cone drill 4.27 shuttle  9'5"" broad jump     https://t.co/CYVXbhz00V"|4|Tue Feb 16 01:08:31 +0000 2016|[@cole_goodwin3, 4.53, 40, yard, dash, 6.36, L, cone, drill, 4.27, shuttle, 9'5, broad, jump, https://t.co/CYVXbhz00V]|110|15|[https://t.co/CYVXbhz00V]|1|[]|1|[]|1
3836|@malcolmthekid: taylor swift is super average. like she's astonishingly normal. she excels at being mediocre.|5|Tue Feb 16 01:08:31 +0000 2016|[@malcolmthekid, taylor, swift, is, super, average, like, she's, astonishingly, normal, she, excels, at, being, mediocre.]|109|15|[]|1|[]|1|[]|1
3837|@taylor_miller44 he said he had me on Friday            |0|Tue Feb 16 01:08:31 +0000 2016|[@taylor_miller44, he, said, he, had, me, on, Friday]|56|8|[]|1|[]|1|[]|1
3838|Joel: What a loss to spend that much time with someone, only to find out that she's a stranger.|0|Tue Feb 16 01:08:31 +0000 2016|[Joel, What, a, loss, to, spend, that, much, time, with, someone, only, to, find, out, that, she's, a, stranger.]|95|19|[]|1|[]|1|[]|1
3839|@_KingVega01 im glad you moved in my heart &amp; never left|0|Tue Feb 16 01:08:31 +0000 2016|[@_KingVega01, im, glad, you, moved, in, my, heart, &amp;, never, left]|59|11|[]|1|[]|1|[]|1
3840|@walshedup5      I'm actually pretty chill right now     |0|Tue Feb 16 01:08:31 +0000 2016|[@walshedup5, I'm, actually, pretty, chill, right, now]|57|7|[]|1|[]|1|[]|1
3841|Is It Worth It To Sell My Car And Buy A Hybrid? https://t.co/iURmML4ufD https://t.co/8gEaOFN3SE|0|Tue Feb 16 01:08:31 +0000 2016|[Is, It, Worth, It, To, Sell, My, Car, And, Buy, A, Hybrid?, https://t.co/iURmML4ufD, https://t.co/8gEaOFN3SE]|95|14|[https://t.co/iURmML4ufD, https://t.co/8gEaOFN3SE]|1|[]|1|[]|1
3842|I SAW JOHN LEGEND                    BAEE|0|Tue Feb 16 01:08:31 +0000 2016|[I, SAW, JOHN, LEGEND, BAEE]|41|5|[]|1|[]|1|[]|1
3843|"I have never met a black dude actually say ""I hate BW""  https://t.co/KBWTUnPEK7"|0|Tue Feb 16 01:08:31 +0000 2016|[I, have, never, met, a, black, dude, actually, say, I, hate, BW, https://t.co/KBWTUnPEK7]|79|13|[https://t.co/KBWTUnPEK7]|1|[]|1|[]|1
3844|I contemplated jumping out of the car on the spot|0|Tue Feb 16 01:08:31 +0000 2016|[I, contemplated, jumping, out, of, the, car, on, the, spot]|49|10|[]|1|[]|1|[]|1
3845|@davidthgreattt: There are just certain things in life that we don't want to happen but have to accept.|2|Tue Feb 16 01:08:31 +0000 2016|[@davidthgreattt, There, are, just, certain, things, in, life, that, we, don't, want, to, happen, but, have, to, accept.]|103|18|[]|1|[]|1|[]|1
3846|@Rice_AndCabbage: See, he already know what's up       https://t.co/WShviRY1xj|1|Tue Feb 16 01:08:31 +0000 2016|[@Rice_AndCabbage, See, he, already, know, what's, up, https://t.co/WShviRY1xj]|78|8|[https://t.co/WShviRY1xj]|1|[]|1|[]|1
3847|I just don't listen to those few songs. The rest is good.|0|Tue Feb 16 01:08:31 +0000 2016|[I, just, don't, listen, to, those, few, songs, The, rest, is, good.]|57|12|[]|1|[]|1|[]|1
3848|@younghollywood: We're screaming right now! @taylorswift13                    #GRAMMYs https://t.co/g8KoFqqEJK|9|Tue Feb 16 01:08:31 +0000 2016|[@younghollywood, We're, screaming, right, now, @taylorswift13, #GRAMMYs, https://t.co/g8KoFqqEJK]|110|8|[https://t.co/g8KoFqqEJK]|1|[#GRAMMYs]|1|[#GRAMMYs]|1
3849|wishing for something I know isn't going to happen|0|Tue Feb 16 01:08:31 +0000 2016|[wishing, for, something, I, know, isn't, going, to, happen]|50|9|[]|1|[]|1|[]|1
3850|@DavidAlvareeezy: At @TheNatural BDAY I jokingly started a rap battle &amp; rapped 8mile at him. He then MURDERED me w/a freestyle. Been rec   |9|Tue Feb 16 01:08:31 +0000 2016|[@DavidAlvareeezy, At, @TheNatural, BDAY, I, jokingly, started, a, rap, battle, &amp;, rapped, 8mile, at, him, He, then, MURDERED, me, w/a, freestyle, Been, rec]|143|23|[]|1|[]|1|[]|1
3851|@Wanyingo: As long as Waiguru is still displaying her assets in public war on corruption will NEVER be won in Kenya #WaiguruDeals #Waigu   |1|Tue Feb 16 01:08:31 +0000 2016|[@Wanyingo, As, long, as, Waiguru, is, still, displaying, her, assets, in, public, war, on, corruption, will, NEVER, be, won, in, Kenya, #WaiguruDeals, #Waigu]|139|23|[]|1|[#WaiguruDeals, #Waigu]|1|[#WaiguruDeals, #Waigu]|1
3852|CHARLY BLACK - GYAL YOU A PARTY ANIMAL (Official Video) https://t.co/gHFUkafPte|0|Tue Feb 16 01:08:31 +0000 2016|[CHARLY, BLACK, -, GYAL, YOU, A, PARTY, ANIMAL, (Official, Video), https://t.co/gHFUkafPte]|79|11|[https://t.co/gHFUkafPte]|1|[]|1|[]|1
3853|For all your Promotional needs, Call Shawna or Terri @ (330) 928-0731Please #Retweet https://t.co/wlcBAOsCTf|0|Tue Feb 16 01:08:31 +0000 2016|[For, all, your, Promotional, needs, Call, Shawna, or, Terri, @, (330), 928-0731Please, #Retweet, https://t.co/wlcBAOsCTf]|108|14|[https://t.co/wlcBAOsCTf]|1|[#Retweet]|1|[#Retweet]|1
3854|@UmarJaved15 Happy Birthday Umar!! Hope you're having a blessed day                |0|Tue Feb 16 01:08:31 +0000 2016|[@UmarJaved15, Happy, Birthday, Umar, Hope, you're, having, a, blessed, day]|83|10|[]|1|[]|1|[]|1
3855|When Venom hops in the jeep I'm just like pls... dont make me drive oh my god|0|Tue Feb 16 01:08:31 +0000 2016|[When, Venom, hops, in, the, jeep, I'm, just, like, pls.., dont, make, me, drive, oh, my, god]|77|17|[]|1|[]|1|[]|1
3856|@KendraThomasEsq: Because black women can grow long hair. Black women have full lips. Black women have curvy bodies &amp; are loyal. Just ow   |6|Tue Feb 16 01:08:31 +0000 2016|[@KendraThomasEsq, Because, black, women, can, grow, long, hair, Black, women, have, full, lips, Black, women, have, curvy, bodies, &amp;, are, loyal, Just, ow]|143|23|[]|1|[]|1|[]|1
3857|I learned that player shit from the best      that Mf can make anything sound good    |0|Tue Feb 16 01:08:31 +0000 2016|[I, learned, that, player, shit, from, the, best, that, Mf, can, make, anything, sound, good]|86|15|[]|1|[]|1|[]|1
3858|FUCKING STOKED FUCK ME|0|Tue Feb 16 01:08:31 +0000 2016|[FUCKING, STOKED, FUCK, ME]|22|4|[]|1|[]|1|[]|1
3859|@AmericanSunlight the premise is blown in the first 4 mins. Iraq did have WMD and were in contact w/ AlQ, tho not directly for 9/11|0|Tue Feb 16 01:08:31 +0000 2016|[@AmericanSunlight, the, premise, is, blown, in, the, first, 4, mins, Iraq, did, have, WMD, and, were, in, contact, w/, AlQ, tho, not, directly, for, 9/11]|131|25|[]|1|[]|1|[]|1
3860|i love u so much|0|Tue Feb 16 01:08:31 +0000 2016|[i, love, u, so, much]|16|5|[]|1|[]|1|[]|1
3861|    https://t.co/qlhiSMbzpk     RT absolute_porn: #sex #xxx https://t.co/rS6sdWQtjw|0|Tue Feb 16 01:08:31 +0000 2016|[https://t.co/qlhiSMbzpk, RT, absolute_porn, #sex, #xxx, https://t.co/rS6sdWQtjw]|83|6|[https://t.co/qlhiSMbzpk, https://t.co/rS6sdWQtjw]|1|[#sex, #xxx]|1|[#sex, #xxx]|1
3862|No better way to start the #Grammys than with another killer @taylorswift13 performance|0|Tue Feb 16 01:08:31 +0000 2016|[No, better, way, to, start, the, #Grammys, than, with, another, killer, @taylorswift13, performance]|87|13|[]|1|[#Grammys]|1|[#Grammys]|1
3863|I hate driving alone. Huhu kaantok     |0|Tue Feb 16 01:08:31 +0000 2016|[I, hate, driving, alone, Huhu, kaantok]|39|6|[]|1|[]|1|[]|1
3864|Here you have porn videos: https://t.co/pmnGqMJzZ4 https://t.co/ryFKZjoswd|0|Tue Feb 16 01:08:31 +0000 2016|[Here, you, have, porn, videos, https://t.co/pmnGqMJzZ4, https://t.co/ryFKZjoswd]|74|7|[https://t.co/pmnGqMJzZ4, https://t.co/ryFKZjoswd]|1|[]|1|[]|1
3865|landlady please take your clothes out of the dryer|0|Tue Feb 16 01:08:31 +0000 2016|[landlady, please, take, your, clothes, out, of, the, dryer]|50|9|[]|1|[]|1|[]|1
3866|@MyNintendoNews: Rumour: Sonic News Should Be Coming Tomorrow https://t.co/1YvgMSJJfU https://t.co/h1QzxUjnsC|6|Tue Feb 16 01:08:31 +0000 2016|[@MyNintendoNews, Rumour, Sonic, News, Should, Be, Coming, Tomorrow, https://t.co/1YvgMSJJfU, https://t.co/h1QzxUjnsC]|109|10|[https://t.co/1YvgMSJJfU, https://t.co/h1QzxUjnsC]|1|[]|1|[]|1
3867|"@Greg0706: ""Our gov't will be committed to transparency. In the coming days, we will be publishing the Opposition's plan to address corr   "|4|Tue Feb 16 01:08:31 +0000 2016|[@Greg0706, Our, gov't, will, be, committed, to, transparency, In, the, coming, days, we, will, be, publishing, the, Opposition's, plan, to, address, corr]|139|22|[]|1|[]|1|[]|1
3868|@bieberslinky: Selena and Aleen &lt;33 https://t.co/04K474LPa2|2|Tue Feb 16 01:08:31 +0000 2016|[@bieberslinky, Selena, and, Aleen, &lt;33, https://t.co/04K474LPa2]|62|6|[https://t.co/04K474LPa2]|1|[]|1|[]|1
3869|@ZenDash: RT @maximosis: Good Music for y'all. Peep     Black Ben Carson    by JPEGMAFIA on #SoundCloud? #np https://t.co/l9yocCuDW7|1|Tue Feb 16 01:08:31 +0000 2016|[@ZenDash, RT, @maximosis, Good, Music, for, y'all, Peep, Black, Ben, Carson, by, JPEGMAFIA, on, #SoundCloud?, #np, https://t.co/l9yocCuDW7]|132|17|[https://t.co/l9yocCuDW7]|1|[#SoundCloud?, #np]|1|[#SoundCloud?, #np]|1
3870|I love you, don't you mind|0|Tue Feb 16 01:08:31 +0000 2016|[I, love, you, don't, you, mind]|26|6|[]|1|[]|1|[]|1
3871|When Wolves play on the album and I heard it was CDQ .. Real tears came bruh|0|Tue Feb 16 01:08:31 +0000 2016|[When, Wolves, play, on, the, album, and, I, heard, it, was, CDQ, ., Real, tears, came, bruh]|76|17|[]|1|[]|1|[]|1
3872|GAHHHHH ITS @HamiltonMusical I've listened to the sound track all day to prep for this!!|0|Tue Feb 16 01:08:31 +0000 2016|[GAHHHHH, ITS, @HamiltonMusical, I've, listened, to, the, sound, track, all, day, to, prep, for, this]|88|15|[]|1|[]|1|[]|1
3873|I'm warning all you bitches now.   I'm gonna be bubbling when the @DavidBowieReal @TheGRAMMYs tribute rolls on|0|Tue Feb 16 01:08:31 +0000 2016|[I'm, warning, all, you, bitches, now, I'm, gonna, be, bubbling, when, the, @DavidBowieReal, @TheGRAMMYs, tribute, rolls, on]|110|17|[]|1|[]|1|[]|1
3874|@MykeCole oh my the horror. I would say we need to get to the bottom of this but apparently you already did|0|Tue Feb 16 01:08:31 +0000 2016|[@MykeCole, oh, my, the, horror, I, would, say, we, need, to, get, to, the, bottom, of, this, but, apparently, you, already, did]|107|22|[]|1|[]|1|[]|1
3875|@StarringSwift: @taylornation13 THAT WAS THE BEST AND THE VOCALS OH MY GOD https://t.co/hZ3DPzoDxd|7|Tue Feb 16 01:08:31 +0000 2016|[@StarringSwift, @taylornation13, THAT, WAS, THE, BEST, AND, THE, VOCALS, OH, MY, GOD, https://t.co/hZ3DPzoDxd]|98|13|[https://t.co/hZ3DPzoDxd]|1|[]|1|[]|1
3876|@mtomasky @razzberry1947 Well if you listen to the Bernie dreamers thats what you hear. he's like that old uncle that's an expert on nothing|0|Tue Feb 16 01:08:31 +0000 2016|[@mtomasky, @razzberry1947, Well, if, you, listen, to, the, Bernie, dreamers, thats, what, you, hear, he's, like, that, old, uncle, that's, an, expert, on, nothing]|140|24|[]|1|[]|1|[]|1
3877|@MCB0311 my only complaint is she has performed OOTW on TV before so they lied lol|0|Tue Feb 16 01:08:31 +0000 2016|[@MCB0311, my, only, complaint, is, she, has, performed, OOTW, on, TV, before, so, they, lied, lol]|82|16|[]|1|[]|1|[]|1
3878|I'm at                                         1 (Lecture Hall 1) in Chatuchak, Bangkok https://t.co/UV6vWh9nO0|0|Tue Feb 16 01:08:31 +0000 2016|[I'm, at, 1, (Lecture, Hall, 1), in, Chatuchak, Bangkok, https://t.co/UV6vWh9nO0]|111|10|[https://t.co/UV6vWh9nO0]|1|[]|1|[]|1
3879|Watching Taytay performing at the #GRAMMYs.Her haircut is too reminiscence of Anna Wintour.     https://t.co/2XqSfzTu5d|0|Tue Feb 16 01:08:31 +0000 2016|[Watching, Taytay, performing, at, the, #GRAMMYs.Her, haircut, is, too, reminiscence, of, Anna, Wintour, https://t.co/2XqSfzTu5d]|119|14|[https://t.co/2XqSfzTu5d]|1|[#GRAMMYs.Her]|1|[#GRAMMYs.Her]|1
3880|@vivalacaseywalk: SpongeBob will always be my show, don't care what anyone says|2|Tue Feb 16 01:08:31 +0000 2016|[@vivalacaseywalk, SpongeBob, will, always, be, my, show, don't, care, what, anyone, says]|79|12|[]|1|[]|1|[]|1
3881|Mason tucks his legs inside my trousers and puts his lil arm around me     |0|Tue Feb 16 01:08:31 +0000 2016|[Mason, tucks, his, legs, inside, my, trousers, and, puts, his, lil, arm, around, me]|75|14|[]|1|[]|1|[]|1
3882|At least we can depend on one performance! Lady Gaga doing David Bowie          #GRAMMYs|0|Tue Feb 16 01:08:31 +0000 2016|[At, least, we, can, depend, on, one, performance, Lady, Gaga, doing, David, Bowie, #GRAMMYs]|88|14|[]|1|[#GRAMMYs]|1|[#GRAMMYs]|1
3883|It was a rough morning     |0|Tue Feb 16 01:08:31 +0000 2016|[It, was, a, rough, morning]|27|5|[]|1|[]|1|[]|1
3884|@scully_ghost @KylaSzustaczek you once it's starts and the republicans has there candidate game is on!|0|Tue Feb 16 01:08:31 +0000 2016|[@scully_ghost, @KylaSzustaczek, you, once, it's, starts, and, the, republicans, has, there, candidate, game, is, on]|102|15|[]|1|[]|1|[]|1
3885|Via @NPR: Scalia's Death May Mean Texas Abortion Case Won't Set U.S. Precedent https://t.co/1hYAVkJTJq|0|Tue Feb 16 01:08:31 +0000 2016|[Via, @NPR, Scalia's, Death, May, Mean, Texas, Abortion, Case, Won't, Set, U.S, Precedent, https://t.co/1hYAVkJTJq]|102|14|[https://t.co/1hYAVkJTJq]|1|[]|1|[]|1
3886|@ae_infinity_: At least now I have 364 days to find a valentine         |1|Tue Feb 16 01:08:31 +0000 2016|[@ae_infinity_, At, least, now, I, have, 364, days, to, find, a, valentine]|72|12|[]|1|[]|1|[]|1
3887|@CYRUSDIABO: CHEGA D LOVE ME LIKE YOU DO|2|Tue Feb 16 01:38:58 +0000 2016|[@CYRUSDIABO, CHEGA, D, LOVE, ME, LIKE, YOU, DO]|40|8|[]|1|[]|1|[]|1
3888|@Maureen_abms yes, that is why she looks like Ziggy Stardust!|0|Tue Feb 16 01:38:58 +0000 2016|[@Maureen_abms, yes, that, is, why, she, looks, like, Ziggy, Stardust]|61|10|[]|1|[]|1|[]|1
3889|@freak_topic: @_yooleahhh Happy birthday cousin                |1|Tue Feb 16 01:38:58 +0000 2016|[@freak_topic, @_yooleahhh, Happy, birthday, cousin]|63|5|[]|1|[]|1|[]|1
3890|Sam hates it when I show her PDA but that's why I do it|0|Tue Feb 16 01:38:58 +0000 2016|[Sam, hates, it, when, I, show, her, PDA, but, that's, why, I, do, it]|55|14|[]|1|[]|1|[]|1
3891|@NotSubPoppy lmaoooooo dawg that wasn't me.|0|Tue Feb 16 01:38:58 +0000 2016|[@NotSubPoppy, lmaoooooo, dawg, that, wasn't, me.]|43|6|[]|1|[]|1|[]|1
3892|@countryweekly @taylorswift13 how about some comments on a true superstar and country artist-Carrie Underwood!?|0|Tue Feb 16 01:38:58 +0000 2016|[@countryweekly, @taylorswift13, how, about, some, comments, on, a, true, superstar, and, country, artist-Carrie, Underwood, ?]|111|15|[]|1|[]|1|[]|1
3893|Tonight's wine selection #ApothicDark red blend. This is probably the best one we've had so far. https://t.co/xWl8VzOuOf|0|Tue Feb 16 01:38:58 +0000 2016|[Tonight's, wine, selection, #ApothicDark, red, blend, This, is, probably, the, best, one, we've, had, so, far, https://t.co/xWl8VzOuOf]|120|17|[https://t.co/xWl8VzOuOf]|1|[#ApothicDark]|1|[#ApothicDark]|1
3894|Seeing you hurt breaks me , however when you choose to shut me out , that hurts more         |0|Tue Feb 16 01:38:58 +0000 2016|[Seeing, you, hurt, breaks, me, however, when, you, choose, to, shut, me, out, that, hurts, more]|93|16|[]|1|[]|1|[]|1
3895|@melteutsch: @CComposto Check out @SawyerFrdrx if u haven't already! Amazing 16 yo singer-songwriter--LP w/ Republic soon. Would be grea   |8|Tue Feb 16 01:38:58 +0000 2016|[@melteutsch, @CComposto, Check, out, @SawyerFrdrx, if, u, haven't, already, Amazing, 16, yo, singer-songwriter--LP, w/, Republic, soon, Would, be, grea]|139|19|[]|1|[]|1|[]|1
3896|@callmegisele shut the fuck up|0|Tue Feb 16 01:38:58 +0000 2016|[@callmegisele, shut, the, fuck, up]|30|5|[]|1|[]|1|[]|1
3897|@HeIsJordanF: Y'all know Beyonc   and Rihanna don't show up on time to shit #GRAMMYs|4|Tue Feb 16 01:38:58 +0000 2016|[@HeIsJordanF, Y'all, know, Beyonc, and, Rihanna, don't, show, up, on, time, to, shit, #GRAMMYs]|84|14|[]|1|[#GRAMMYs]|1|[#GRAMMYs]|1
3898|She stuntin extra hard on blondie though.|0|Tue Feb 16 01:38:58 +0000 2016|[She, stuntin, extra, hard, on, blondie, though.]|41|7|[]|1|[]|1|[]|1
3899|They sounded good!|1|Tue Feb 16 01:38:58 +0000 2016|[They, sounded, good]|18|3|[]|1|[]|1|[]|1
3900|@mmmsugar_ i knoooo its been way too long|0|Tue Feb 16 01:38:58 +0000 2016|[@mmmsugar_, i, knoooo, its, been, way, too, long]|41|8|[]|1|[]|1|[]|1
3901|Fucked around and got attached to you.|0|Tue Feb 16 01:38:58 +0000 2016|[Fucked, around, and, got, attached, to, you.]|38|7|[]|1|[]|1|[]|1
3902|@JessieeNoel2016: PSA the pictures old ok|1|Tue Feb 16 01:38:58 +0000 2016|[@JessieeNoel2016, PSA, the, pictures, old, ok]|41|6|[]|1|[]|1|[]|1
3903|@ThecaJones: Antwone is really talented man. Nicki goes. #TDID|2|Tue Feb 16 01:38:58 +0000 2016|[@ThecaJones, Antwone, is, really, talented, man, Nicki, goes, #TDID]|62|9|[]|1|[#TDID]|1|[#TDID]|1
3904|@alexgotnext: If you not scared tag #oomf in this post to tell her this ...              https://t.co/km6MrbvZI0|1|Tue Feb 16 01:38:58 +0000 2016|[@alexgotnext, If, you, not, scared, tag, #oomf, in, this, post, to, tell, her, this, .., https://t.co/km6MrbvZI0]|112|16|[https://t.co/km6MrbvZI0]|1|[#oomf]|1|[#oomf]|1
3905|*Elle. Whatever the fuck.|0|Tue Feb 16 01:38:58 +0000 2016|[*Elle, Whatever, the, fuck.]|25|4|[]|1|[]|1|[]|1
3906|Rihanna massacrando Ellie! The voice #TNTgrammys|0|Tue Feb 16 01:38:58 +0000 2016|[Rihanna, massacrando, Ellie, The, voice, #TNTgrammys]|48|6|[]|1|[#TNTgrammys]|1|[#TNTgrammys]|1
3907|Couldn't tell me this wasn't Rihanna's song|0|Tue Feb 16 01:38:58 +0000 2016|[Couldn't, tell, me, this, wasn't, Rihanna's, song]|43|7|[]|1|[]|1|[]|1
3908|But my mommy hates me  https://t.co/NGJHa3pVhu|0|Tue Feb 16 01:38:58 +0000 2016|[But, my, mommy, hates, me, https://t.co/NGJHa3pVhu]|46|6|[https://t.co/NGJHa3pVhu]|1|[]|1|[]|1
3909|Can you recommend anyone for this #Retail #job? https://t.co/UXyzlWLSPU #Work4Bobs #Hanover, MD #Veterans #Hiring|0|Tue Feb 16 01:38:58 +0000 2016|[Can, you, recommend, anyone, for, this, #Retail, #job?, https://t.co/UXyzlWLSPU, #Work4Bobs, #Hanover, MD, #Veterans, #Hiring]|113|14|[https://t.co/UXyzlWLSPU]|1|[#Retail, #job?, #Work4Bobs, #Hanover, #Veterans, #Hiring]|1|[#Retail, #job?, #Work4Bobs, #Hanover, #Veterans, #Hiring]|1
3910|@hannah_delaney_ damn I just get the required 8 hours|0|Tue Feb 16 01:38:58 +0000 2016|[@hannah_delaney_, damn, I, just, get, the, required, 8, hours]|53|9|[]|1|[]|1|[]|1
3911|Ellie Goulding is a goddess|0|Tue Feb 16 01:38:58 +0000 2016|[Ellie, Goulding, is, a, goddess]|27|5|[]|1|[]|1|[]|1
3912|God Admits He Was In Pretty Bad Place While Creating Universe|0|Tue Feb 16 01:38:58 +0000 2016|[God, Admits, He, Was, In, Pretty, Bad, Place, While, Creating, Universe]|61|11|[]|1|[]|1|[]|1
3913|@FrostBurn_RM: This is the weirdest combination of voices I have ever heard.|1|Tue Feb 16 01:38:58 +0000 2016|[@FrostBurn_RM, This, is, the, weirdest, combination, of, voices, I, have, ever, heard.]|76|12|[]|1|[]|1|[]|1
3914|@KevinAllred: why would you ruin a beautiful Andra Day performance by adding Ellie Goulding to it????      #GRAMMYs|5|Tue Feb 16 01:38:58 +0000 2016|[@KevinAllred, why, would, you, ruin, a, beautiful, Andra, Day, performance, by, adding, Ellie, Goulding, to, it????, #GRAMMYs]|115|17|[]|1|[#GRAMMYs]|1|[#GRAMMYs]|1
3915|"@Joanthevoice: The uproarious ""behind the scenes"" upcoming @vobuzzweekly 200th live taping is smokin hot. https://t.co/LRofSk8Axh https:   "|2|Tue Feb 16 01:38:58 +0000 2016|[@Joanthevoice, The, uproarious, behind, the, scenes, upcoming, @vobuzzweekly, 200th, live, taping, is, smokin, hot, https://t.co/LRofSk8Axh, https]|139|16|[https://t.co/LRofSk8Axh, https]|1|[]|1|[]|1
3916|Are you even trying     |0|Tue Feb 16 01:38:58 +0000 2016|[Are, you, even, trying]|24|4|[]|1|[]|1|[]|1
3917|@RhemaAlexandra did the white woman get ip injections or did she have an allergic reaction?|0|Tue Feb 16 01:38:58 +0000 2016|[@RhemaAlexandra, did, the, white, woman, get, ip, injections, or, did, she, have, an, allergic, reaction?]|91|15|[]|1|[]|1|[]|1
3918|@BI4NZ4LO: Carollllll #TWD6enFOX|1|Tue Feb 16 01:38:58 +0000 2016|[@BI4NZ4LO, Carollllll, #TWD6enFOX]|32|3|[]|1|[#TWD6enFOX]|1|[#TWD6enFOX]|1
3919|@patrioticjam: #Keepfocused #nodistractions #betterpolitics #betterpolicies #Jamaica land we love!  https://t.co/bI8FoCUWc1|1|Tue Feb 16 01:38:58 +0000 2016|[@patrioticjam, #Keepfocused, #nodistractions, #betterpolitics, #betterpolicies, #Jamaica, land, we, love, https://t.co/bI8FoCUWc1]|123|10|[https://t.co/bI8FoCUWc1]|1|[#Keepfocused, #nodistractions, #betterpolitics, #betterpolicies, #Jamaica]|1|[#Keepfocused, #nodistractions, #betterpolitics, #betterpolicies, #Jamaica]|1
3920|"F.S. Fitzgerald to Hemingway: ""Ernest, the rich are different from us."" Hemingway: ""Yes. They have more money."""|0|Tue Feb 16 01:38:58 +0000 2016|[F.S, Fitzgerald, to, Hemingway, Ernest, the, rich, are, different, from, us, Hemingway, Yes, They, have, more, money]|111|17|[]|1|[]|1|[]|1
3921|I hate being sick|0|Tue Feb 16 01:38:58 +0000 2016|[I, hate, being, sick]|17|4|[]|1|[]|1|[]|1
3922|@imnotj: Beauty behind the madness for album of the year|2|Tue Feb 16 01:38:58 +0000 2016|[@imnotj, Beauty, behind, the, madness, for, album, of, the, year]|56|10|[]|1|[]|1|[]|1
3923|"I don't want to see anymore RTs of people ""sticking up for African children in poverty"" in regards to Kanye's tweets. Stop. It."|0|Tue Feb 16 01:38:58 +0000 2016|[I, don't, want, to, see, anymore, RTs, of, people, sticking, up, for, African, children, in, poverty, in, regards, to, Kanye's, tweets, Stop, It.]|127|23|[]|1|[]|1|[]|1
3924|@lovelyky_  me af              https://t.co/2yVwi9JhBO|0|Tue Feb 16 01:38:58 +0000 2016|[@lovelyky_, me, af, https://t.co/2yVwi9JhBO]|54|4|[https://t.co/2yVwi9JhBO]|1|[]|1|[]|1
3925|Hey #VAMFF applicants, we'll be in contact by the end of wk with results! Due to a new venue it's taking longer to finalise details. INH xxo|0|Tue Feb 16 01:38:58 +0000 2016|[Hey, #VAMFF, applicants, we'll, be, in, contact, by, the, end, of, wk, with, results, Due, to, a, new, venue, it's, taking, longer, to, finalise, details, INH, xxo]|140|27|[]|1|[#VAMFF]|1|[#VAMFF]|1
